Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,FranchiseTag,Total_Regional_Sales,Sales_Ratio
14498,tokimeki memorial girls side 1st love plus,ds,2009,adventure,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14499,cima the enemy,gba,2003,roleplaying,marvelous interactive,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14500,n,psp,2007,platform,atari,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14501,katekyoo hitman reborn kizuna no tag battle,psp,2010,fighting,marvelous interactive,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14502,code geass hangyaku no lelouch,ds,2007,action,namco bandai games,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14503,gtr evolution,pc,2008,racing,atari,0.0,0.02,0.0,0.01,0.03,2000,0,0.03,1.0
14504,hudson x greeeen live deeees,ds,2010,misc,hudson soft,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14505,daibakushou jinsei gekijou,snes,1995,misc,taito,0.0,0.0,0.03,0.0,0.03,1990,0,0.03,1.0
14506,marble madness  klax,gba,2005,puzzle,zoo digital publishing,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14507,downstream panic,psp,2008,action,atari,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14508,dj max portable 3,psp,2010,misc,cyberfront,0.01,0.0,0.02,0.0,0.03,2010,1,0.03,1.0
14509,suzumiya haruhi no chokuretsu,ds,2009,adventure,sega,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14510,simcity,pc,1988,simulation,maxis,0.0,0.02,0.0,0.01,0.03,1980,0,0.03,1.0
14511,the idolmaster gravure for you vol 5,ps3,2012,misc,namco bandai games,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14512,syk renshouden,ps2,2010,adventure,idea factory,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14513,casino chaos with las vegas players collection,pc,2011,misc,thq,0.03,0.0,0.0,0.0,0.03,2010,0,0.03,1.0
14514,hiiro no kakera shin tamayori hime denshou  piece of future,psp,2011,adventure,idea factory,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14515,konpeki no kantai,snes,1995,strategy,angel studios,0.0,0.0,0.03,0.0,0.03,1990,0,0.03,1.0
14516,dcif da capo innocent finale,ps2,2009,adventure,sweets,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14517,galaxy angel ii mugen kairou no kagi,ps2,2007,strategy,broccoli,0.0,0.0,0.03,0.0,0.03,2000,1,0.03,1.0
14518,nectaris military madness,ps,1998,strategy,hudson soft,0.02,0.01,0.0,0.0,0.03,1990,0,0.03,1.0
14519,doom 3 bfg edition,pc,2012,shooter,bethesda softworks,0.0,0.02,0.0,0.01,0.03,2010,1,0.03,1.0
14520,tenkabito,ps2,2006,strategy,sega,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14521,brahma force the assault on beltlogger 9,ps,1996,shooter,jvc,0.02,0.01,0.0,0.0,0.03,1990,1,0.03,1.0
14522,petz dolphinz encounter,ds,2009,simulation,ubisoft,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14523,star trek tactical assault,psp,2006,strategy,ubisoft,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14524,katekyoo hitman reborn ds ore ga boss saikyou family taisen,ds,2009,action,takara tomy,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14526,robo pit,ps,1995,fighting,kokopeli digital studios,0.02,0.01,0.0,0.0,0.03,1990,0,0.03,1.0
14527,emily archer and the curse of tutankhamun,ds,2011,adventure,mastertronic,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14528,story hour adventures,wii,2008,adventure,zoo digital publishing,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14529,braid,pc,2009,platform,number none,0.0,0.02,0.0,0.01,0.03,2000,0,0.03,1.0
14530,muvluv alternative total eclipse,ps3,2013,simulation,5pb,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14531,rtype iii the third lightning,gba,2004,shooter,zoo digital publishing,0.02,0.01,0.0,0.0,0.03,2000,1,0.03,1.0
14532,star wars the force unleashed ii,pc,2010,action,lucasarts,0.03,0.0,0.0,0.0,0.03,2010,1,0.03,1.0
14533,need for speed 2015,pc,2016,racing,electronic arts,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14534,hakuouki,ps2,2008,adventure,idea factory,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14535,princess natasha student secret agent princess,ds,2006,action,zoo digital publishing,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14536,atomic betty,gba,2005,puzzle,atari,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14537,monster hunter frontier online season 10,x360,2011,roleplaying,capcom,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14538,robin hood defender of the crown,xb,2003,strategy,capcom,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14539,street jam basketball,gba,2004,sports,zoo digital publishing,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14540,master of monsters disciples of gaia,ps,1997,strategy,agetec,0.02,0.01,0.0,0.0,0.03,1990,0,0.03,1.0
14541,armored core last raven portable,psp,2010,simulation,from software,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14542,sd gundam gashapon wars,wii,2010,strategy,namco bandai games,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14543,commander conquest of the americas,pc,2010,strategy,paradox interactive,0.0,0.02,0.0,0.01,0.03,2010,0,0.03,1.0
14544,curious george,xb,2006,action,namco bandai games,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14545,disneys aladdin,gba,2003,platform,capcom,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14546,royal palace of white sword and the city of gentiles,pc,2009,roleplaying,taketwo interactive,0.0,0.02,0.0,0.01,0.03,2000,0,0.03,1.0
14547,virtual pool tournament edition,xb,2005,sports,global star,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14548,kung fu panda showdown of legendary legends,x360,2015,action,little orbit,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14549,nippon no asoko de,psp,2008,misc,sony computer entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14550,007 quantum of solace,pc,2008,action,activision,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14551,maplestory ds,ds,2010,roleplaying,nexon,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14552,phantasy star online 2 episode 3 deluxe package,psv,2015,action,sega,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14553,pimp my ride street racing,ds,2009,racing,activision,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14554,lets dance with mel b,ps3,2011,sports,black bean games,0.0,0.02,0.0,0.01,0.03,2010,0,0.03,1.0
14555,popeye rush for spinach,gba,2005,platform,atari,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14556,culdcept,ps2,2002,strategy,sega,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14557,beyblade evolution,3ds,2013,action,rising star games,0.02,0.01,0.0,0.0,0.03,2010,0,0.03,1.0
14558,pro cycling manager 2016,pc,2016,sports,focus home interactive,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14559,blue breaker ken yorimo hohoemi o,pcfx,1996,roleplaying,nec,0.0,0.0,0.03,0.0,0.03,1990,0,0.03,1.0
14560,beatmania iidx 15 dj troopers,ps2,2008,simulation,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14561,heathcliff the fast and the furriest,wii,2010,racing,storm city games,0.03,0.0,0.0,0.0,0.03,2010,0,0.03,1.0
14562,hyperdimension neptunia vs sega hard girls yume no gattai special,psv,2015,roleplaying,compile heart,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14563,planet of the apes,gba,2001,action,ubisoft,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14564,gekiatsu pachi game tamashi vol 1 cr evangelion  shinjitsu no tsubasa,psp,2011,misc,unknown,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14565,worms,ps3,2009,strategy,sony computer entertainment,0.0,0.02,0.0,0.01,0.03,2000,0,0.03,1.0
14566,drake  josh talent showdown,ds,2007,adventure,thq,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14567,real world golf,xb,2006,sports,mad catz,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14568,winx club rockstars,ds,2010,adventure,namco bandai games,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14569,hissatsu pachinko collection 3,snes,1995,misc,sunsoft,0.0,0.0,0.03,0.0,0.03,1990,1,0.03,1.0
14570,oumagatoki kaidan romance,psp,2012,action,quinrose,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14571,jack keane,pc,2008,adventure,kalypso media,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14572,world of zoo,pc,2009,simulation,thq,0.0,0.02,0.0,0.01,0.03,2000,0,0.03,1.0
14573,kung fu panda legendary warriors,ds,2008,action,activision,0.02,0.0,0.0,0.0,0.03,2000,0,0.02,1.5
14574,mahjong kakutou club zenkoku taisenban,ps3,2006,misc,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14575,hayate no gotoku nightmare paradise,psp,2009,adventure,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14576,nba 08,psp,2007,sports,sony computer entertainment,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14577,secret files 2 puritas cordis,wii,2009,adventure,deep silver,0.0,0.03,0.0,0.0,0.03,2000,1,0.03,1.0
14578,nanashi no game me,ds,2009,action,square enix,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14579,heroes of hellas 2 olympia,ds,2012,puzzle,unknown,0.0,0.03,0.0,0.0,0.03,2010,1,0.03,1.0
14580,young justice legacy,3ds,2013,action,namco bandai games,0.03,0.0,0.0,0.0,0.03,2010,0,0.03,1.0
14581,syberia,pc,2002,action,microids,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14582,bladestorm nightmare,ps3,2015,action,tecmo koei,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14583,natgeo challenge wild life,x360,2010,misc,black bean games,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14584,higurashi no naku koro ni iki,psv,2015,action,kaga create,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14585,happinesscharge precure kawarun collection,3ds,2014,misc,namco bandai games,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14587,dream pinball 3d,ds,2008,misc,southpeak games,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14588,dice dna integrated cybernetic enterprises,ps2,2005,shooter,namco bandai games,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14589,battlefield 1942 the ww ii anthology,pc,2004,shooter,electronic arts,0.01,0.01,0.0,0.0,0.03,2000,1,0.02,1.5
14590,treasure gaust gaust diver crimson red  deep purple,ds,2007,action,namco bandai games,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14591,megpoid the music,psp,2013,misc,asgard,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14592,game of thrones telltale,xone,2015,adventure,telltale games,0.03,0.0,0.0,0.0,0.03,2010,0,0.03,1.0
14593,wallace  gromit in project zoo,xb,2003,platform,bam entertainment,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14594,rugby league live,ps3,2010,sports,home entertainment suppliers,0.0,0.02,0.0,0.01,0.03,2010,0,0.03,1.0
14595,grid runner,ps,1996,action,virgin interactive,0.02,0.01,0.0,0.0,0.03,1990,0,0.03,1.0
14596,saihai no yukue,ds,2008,strategy,tecmo koei,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14597,metal dungeon,xb,2002,roleplaying,xicat interactive,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14598,drome racers,gc,2003,racing,electronic arts,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14599,guitar freaks v  drummania v,ps2,2006,simulation,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,1,0.03,1.0
14600,tago akira no atama no taisou dai1shuu nazotoki sekai isshuu ryokou,ds,2009,adventure,level 5,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14601,driver parallel lines,wii,2007,racing,ubisoft,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14602,doom,pc,1992,shooter,id software,0.02,0.0,0.0,0.0,0.03,1990,0,0.02,1.5
14603,gekido advance kintaros revenge,gba,2002,action,zoo digital publishing,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14604,ozmafia vivace,psv,2015,adventure,dramatic create,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14605,girls only,ds,2010,simulation,foreign media games,0.03,0.0,0.0,0.0,0.03,2010,0,0.03,1.0
14606,future tactics the uprising,xb,2004,strategy,jowood productions,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14607,power poke dash,gba,2006,sports,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14608,hisshou pachinkopachislot kouryaku series ds vol 4 shinseiki evangelion  saigo no mono,ds,2009,misc,d3publisher,0.0,0.0,0.03,0.0,0.03,2000,1,0.03,1.0
14609,detective opera milky holmes 2,psp,2012,adventure,bushiroad,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14610,turn it around,ds,2006,action,505 games,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14611,blaze union story to reach the future,psp,2010,roleplaying,sting,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14612,attack on titan koei,xone,2016,action,tecmo koei,0.01,0.01,0.0,0.0,0.03,2010,0,0.02,1.5
14613,medabots girls mission metabee ver  rokusho ver,3ds,2016,roleplaying,rocket company,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14614,race driver 2006,psp,2006,racing,codemasters,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14615,higurashi no naku koro ni kizuna daiyonkan  kizuna,ds,2010,adventure,alchemist,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14616,buffy the vampire slayer wrath of the darkhul king,gba,2003,action,thq,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14617,my hero academia battle for all,3ds,2016,action,namco bandai games,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14618,nisekoi yomeiri,psv,2014,adventure,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14619,new tokyo legacy operation babel,psv,2015,roleplaying,5pb,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14620,gekiatsu pachi game tamashi vol 2 cr evangelion  shinjitsu no tsubasa,ps3,2011,misc,unknown,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14621,rugby league live 3,x360,2015,action,tru blu entertainment,0.0,0.03,0.0,0.0,0.03,2010,1,0.03,1.0
14622,triple pack xbox live arcade compilation,x360,2011,misc,microsoft game studios,0.03,0.0,0.0,0.0,0.03,2010,0,0.03,1.0
14623,101in1 sports party megamix,wii,2010,sports,nordcurrent,0.02,0.0,0.0,0.0,0.03,2010,0,0.02,1.5
14624,roadsters,ps,2000,racing,titus,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14625,the croods prehistoric party,wiiu,2013,misc,d3publisher,0.01,0.01,0.0,0.0,0.03,2010,0,0.02,1.5
14626,exist archive the other side of the sky,ps4,2015,roleplaying,aksys games,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14627,deathsmiles ii,x360,2010,shooter,cave,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14628,romance of the three kingdoms ii,3ds,2015,strategy,tecmo koei,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14629,calcio bit,gba,2006,sports,nintendo,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14630,monsters vs aliens,pc,2009,action,activision,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14631,whiteout,xb,2002,racing,konami digital entertainment,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14632,hyakumanton no bara bara,psp,2010,strategy,sony computer entertainment,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14633,galaxy angel ii zettairyouiki no tobira,ps2,2006,strategy,broccoli,0.0,0.0,0.03,0.0,0.03,2000,1,0.03,1.0
14634,the great mystery hidden object package 5,pc,2015,adventure,rondomedia,0.0,0.03,0.0,0.0,0.03,2010,1,0.03,1.0
14635,1000 cooking recipes from elle  table,ds,2010,misc,nintendo,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14636,hajime no ippo the fighting,gba,2002,fighting,esp,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14637,merv griffins crosswords,ds,2008,puzzle,valusoft,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14638,stellaris,pc,2016,strategy,paradox interactive,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14639,spectral souls resurrection of the ethereal empires,psp,2005,roleplaying,idea factory,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14640,sokukoku no kusabi hiiro no kakera 3 portable,psp,2010,adventure,idea factory,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14641,syberia ii,xb,2004,adventure,ubisoft,0.02,0.01,0.0,0.0,0.03,2000,1,0.03,1.0
14642,popcap hits vol 2,x360,2011,misc,mastertronic,0.0,0.03,0.0,0.0,0.03,2010,1,0.03,1.0
14643,ao no kanata no four rhythm,psv,2016,adventure,unknown,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14644,motor trend presents lotus challenge,xb,2003,racing,xicat interactive,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14645,mystery trackers the void,pc,2011,puzzle,focus home interactive,0.0,0.02,0.0,0.01,0.03,2010,0,0.03,1.0
14646,trine 2,wiiu,2012,platform,atlus,0.0,0.03,0.0,0.0,0.03,2010,1,0.03,1.0
14647,bleach ds 4th flame bringer,ds,2009,action,sega,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14648,pacific liberator,wii,2009,action,zoo games,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14649,botanicula,pc,2012,adventure,daedalic entertainment,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14650,parfait,psv,2015,adventure,tgl,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14651,tago akira no atama no taisou dai2shuu ginga oudan nazotoki adventure,ds,2009,adventure,level 5,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14652,the king of fighters portable 9498 chapter of orochi,psp,2010,fighting,snk playmore,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14653,puzzle challenge crosswords and more,wii,2009,puzzle,crave entertainment,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14654,nisenochigiri omoide no saki e,psp,2011,adventure,idea factory,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14655,rugby league live,x360,2010,sports,home entertainment suppliers,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14656,age of conan rise of the godslayer,pc,2010,roleplaying,funcom,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14657,totally spies totally party,pc,2008,misc,ubisoft,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14658,battlefield vietnam,pc,2004,shooter,electronic arts,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14659,in cold blood,ps,2000,adventure,sony computer entertainment,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14660,mega minis volume 2,psp,2011,misc,sony computer entertainment,0.0,0.02,0.0,0.01,0.03,2010,1,0.03,1.0
14661,kamigami no asobi,psp,2013,adventure,broccoli,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14662,fireblade,gc,2002,action,midway games,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14663,kong king of atlantis,gba,2005,action,thq,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14664,kidou senshi v gundam,snes,1994,action,namco bandai games,0.0,0.0,0.03,0.0,0.03,1990,1,0.03,1.0
14665,ganbare goemon toukai douchuu ooedo tengurigaeshi no maki,ds,2005,action,konami digital entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14666,the settlers ii 10th anniversary,pc,2006,action,ubisoft,0.0,0.02,0.0,0.0,0.03,2000,1,0.02,1.5
14667,wrestle angels survivor 2,ps2,2008,fighting,tryfirst,0.0,0.0,0.03,0.0,0.03,2000,1,0.03,1.0
14668,onechanbara z kagura,x360,2012,action,d3publisher,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14669,ride,pc,2015,racing,milestone srl,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14670,the king of fighters 0203,xb,2005,fighting,snk playmore,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14671,espn winter x games snowboarding 2002,xb,2002,sports,konami digital entertainment,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14672,betty boops double shift,ds,2007,puzzle,zoo digital publishing,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14673,warhammer mark of chaos,pc,2006,strategy,deep silver,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14674,tsuku monogatari,psp,2011,adventure,furyu,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14675,vitamin z,ps2,2009,adventure,d3publisher,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14676,kaitou tenshi twin angel toki to sekai no meikyuu,psp,2011,adventure,alchemist,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14677,shin koihime musou otome ryouran  sangokushi engi  wuhen,psp,2010,adventure,yeti,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14678,harukanaru toki no naka de 5 kazahanaki,psp,2012,roleplaying,ackkstudios,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14680,nobunaga no yabou ds 2,ds,2008,strategy,tecmo koei,0.0,0.0,0.03,0.0,0.03,2000,1,0.03,1.0
14681,the idolmster gravure for you vol 6,ps3,2012,action,namco bandai games,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14682,schlag den raab,pc,2010,misc,namco bandai games,0.0,0.02,0.0,0.01,0.03,2010,0,0.03,1.0
14683,ghostbusters 2016,ps4,2016,action,activision,0.02,0.0,0.0,0.01,0.03,2010,0,0.03,1.0
14684,secrets of the titanic,ds,2012,action,avanquest software,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14685,metal saga hagane no kisetsu,ds,2006,roleplaying,success,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14686,animaniacs the great edgar hunt,gc,2005,platform,ignition entertainment,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14687,safari adventures africa,ds,2008,adventure,neko entertainment,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14688,harukanaru toki no naka de 6,psv,2015,action,tecmo koei,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14689,dream club zero portable,psv,2011,simulation,d3publisher,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14690,samurai warriors 2,ps3,2013,action,tecmo koei,0.0,0.0,0.03,0.0,0.03,2010,1,0.03,1.0
14691,cossacks european wars,pc,2001,strategy,strategy first,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14692,the island of dr frankenstein,wii,2009,adventure,storm city games,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14693,tv total events,wii,2011,misc,7games,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14694,battle arena toshinden ura,sat,1995,fighting,sega,0.0,0.0,0.03,0.0,0.03,1990,0,0.03,1.0
14695,darius burst chronicle saviours,psv,2016,action,kadokawa games,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14696,biohazard revival selection,x360,2011,action,capcom,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14697,labyrinth cross blood infinity,psv,2013,roleplaying,cyberfront,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14698,prince of persia 2008,pc,2008,action,ubisoft,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14700,hotbrain,psp,2007,puzzle,midway games,0.02,0.0,0.0,0.0,0.03,2000,0,0.02,1.5
14701,uk truck simulator,pc,2010,simulation,unknown,0.0,0.03,0.0,0.0,0.03,2010,0,0.03,1.0
14702,gudetama hanjuku de tanomuwa,3ds,2015,action,rocket company,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14703,mechassault phantom war,ds,2006,simulation,majesco entertainment,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14704,magicka,pc,2011,roleplaying,paradox interactive,0.0,0.02,0.0,0.01,0.03,2010,0,0.03,1.0
14705,star trek the game,pc,2013,action,namco bandai games,0.0,0.02,0.0,0.0,0.03,2010,0,0.02,1.5
14706,moto racer ds,ds,2008,racing,nobilis,0.0,0.02,0.0,0.0,0.03,2000,0,0.02,1.5
14707,the last guy,ps3,2009,action,sony computer entertainment,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14708,disney sports soccer,gba,2002,sports,konami digital entertainment,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14709,akane iro ni somaru saka parallel,ps2,2008,adventure,gn software,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14710,otome wa oanesama ni koi shiteru portable 2jin no elder,psp,2011,adventure,alchemist,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14711,monster hunter frontier online forward 1,x360,2011,roleplaying,capcom,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14712,x3 terran conflict,pc,2008,simulation,deep silver,0.0,0.02,0.0,0.01,0.03,2000,0,0.03,1.0
14713,timeshock pro pinball,ps,1998,misc,empire interactive,0.02,0.01,0.0,0.0,0.03,1990,0,0.03,1.0
14714,max payne,gba,2003,shooter,taketwo interactive,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14715,d1 professional drift grand prix series,ps2,2005,racing,yukes,0.01,0.01,0.0,0.0,0.03,2000,0,0.02,1.5
14716,starry  sky in winter,psp,2011,misc,asgard,0.0,0.0,0.03,0.0,0.03,2010,0,0.03,1.0
14717,little bears,ds,2009,simulation,rtl,0.03,0.0,0.0,0.0,0.03,2000,0,0.03,1.0
14718,rush hour,ps,1997,misc,psygnosis,0.02,0.01,0.0,0.0,0.03,1990,0,0.03,1.0
14719,pro cast sports fishing,xb,2003,sports,capcom,0.02,0.01,0.0,0.0,0.03,2000,0,0.03,1.0
14720,gintama banji oku chuubu,wii,2007,action,namco bandai games,0.0,0.0,0.03,0.0,0.03,2000,0,0.03,1.0
14721,aegis of earth protonovus assault,ps3,2016,action,pqube,0.01,0.01,0.0,0.0,0.03,2010,0,0.02,1.5
